#time	x	y	parity	Id
#time stamps of events with x = y = par = id =-1 have us since epoch as timestamp for synching reasons
#the corresponding DVS timestamp is the one BEFORE the epoch time event
1456322789797148	-1	-1	-1	-1
1456322802980974	-1	-1	-1	-1
13309781	57	15	0	0	
13310619	61	24	0	1	
13310925	87	107	0	1	
13310975	58	47	1	1	
13311252	59	38	0	0	
13311261	55	3	0	1	
13311355	46	53	0	1	
13311380	82	46	1	1	
13311629	57	27	0	0	
13311762	76	107	0	1	
13311763	76	107	0	1	
13312159	72	54	0	1	
13312288	57	25	0	0	
13312580	58	32	0	0	
13312619	83	37	0	0	
13312623	61	60	1	0	
13312768	112	105	0	1	
13313123	102	106	0	1	
13313515	47	55	0	1	
13313652	50	67	0	0	
13313981	57	107	0	1	
13314131	77	61	1	0	
13314131	72	23	0	1	
13314177	67	37	0	0	
13314189	85	106	0	1	
13314197	71	38	0	0	
13314237	83	46	1	1	
13314282	66	38	0	0	
13314315	50	68	0	0	
13314604	50	61	1	0	
13314759	60	47	1	1	
13314797	82	41	0	1	
13314810	76	120	0	0	
13314990	80	37	0	0	
13315187	66	60	1	0	
13315592	71	60	1	0	
13315690	64	24	0	1	
13315903	68	61	1	0	
13316622	73	38	0	0	
13316770	49	107	0	1	
13317037	2	127	1	1	
13317039	2	127	1	1	
13317440	53	61	1	0	
13317451	85	120	0	0	
13317900	67	121	0	0	
13318128	52	107	0	1	
13318364	58	108	0	1	
13318367	59	107	0	1	
13318385	58	8	0	0	
13318410	58	24	0	0	
13318882	78	24	0	1	
13319154	83	102	0	0	
13319805	72	38	0	0	
13320023	10	113	1	0	
13320024	10	113	1	0	
13320153	1	126	1	1	
13320154	1	126	1	1	
13320156	70	61	1	0	
13320425	57	25	0	1	
13320758	84	107	0	1	
13321223	81	38	0	0	
13321282	80	107	0	1	
13321535	86	120	0	0	
13321559	55	7	0	1	
13321610	83	107	0	1	
13321832	49	118	1	0	
13321926	34	103	1	1	
13322113	84	120	0	0	
13322253	42	118	0	0	
13322313	56	37	0	0	
13322362	57	28	0	0	
13322372	83	119	0	0	
13322402	49	63	0	0	
13322432	67	38	0	0	
13322464	83	120	0	0	
13322473	60	38	0	0	
13322548	78	120	0	0	
13322611	45	106	0	1	
13323302	72	37	0	0	
13323320	42	119	0	0	
13323418	48	47	1	1	
13323477	57	6	0	0	
13323489	99	106	0	1	
13323498	55	16	0	1	
13323513	76	36	0	0	
13323651	64	38	0	0	
13323811	76	83	0	0	
13323863	53	17	0	0	
13323906	97	46	0	0	
13323947	57	61	1	0	
13324037	62	38	0	0	
13324181	69	120	0	0	
13324243	62	107	0	1	
13324244	62	107	0	1	
13324298	84	37	0	0	
13324381	54	61	1	0	
13324575	50	93	0	0	
13324756	47	54	0	1	
13324762	70	105	1	1	
13325401	55	121	0	0	
13325414	57	22	0	0	
13325443	65	38	0	0	
13325444	65	38	0	0	
13325514	81	107	0	1	
13325516	67	24	0	1	
13325744	28	24	1	0	
13325937	63	38	0	0	
13326035	73	61	1	0	
13326066	52	105	1	1	
13326361	53	121	0	0	
13326439	62	37	0	0	
13326538	23	82	1	0	
13326539	23	82	1	0	
13326551	0	125	1	1	
13326621	74	23	0	1	
13326631	47	72	0	0	
13327205	77	121	0	0	
13327372	62	60	1	0	
13327373	62	60	1	0	
13327395	57	16	0	0	
13327556	59	61	1	0	
13327557	59	61	1	0	
13327599	55	60	1	0	
13327601	68	38	0	0	
13327694	74	46	1	1	
13327893	66	37	0	0	
13328424	36	13	0	1	
13328447	127	7	1	0	
13328808	72	107	0	1	
13329016	57	30	0	0	
13329552	57	32	0	0	
13329586	69	105	1	1	
13329692	71	47	1	1	
13330039	55	8	0	1	
13330126	60	107	0	1	
13330180	8	127	1	1	
13330182	63	25	0	1	
13330503	70	107	0	1	
13330984	82	107	0	1	
13331122	45	46	0	1	
13331574	81	24	0	1	
13331728	69	47	1	1	
13331743	56	24	0	1	
13331823	86	24	0	1	
13331899	46	47	1	1	
13331939	75	105	1	1	
13331940	75	105	1	1	
13332883	62	121	0	0	
13333080	46	62	0	1	
13333347	61	47	1	1	
13333399	57	2	0	0	
13333440	0	126	1	1	
13333742	108	118	0	0	
13333821	80	38	0	0	
13333822	80	38	0	0	
13333966	60	25	0	1	
13334102	49	47	1	1	
13334413	1	127	1	1	
13334415	1	127	1	1	
13334580	45	105	1	1	
13334622	61	38	0	0	
13334709	60	121	0	0	
13334912	91	64	0	0	
13335228	57	18	0	0	
13335237	47	107	0	1	
13335517	63	61	1	0	
13335978	76	46	1	1	
13336440	47	47	1	1	
13336441	47	47	1	1	
13336681	127	5	1	0	
13336881	48	63	0	0	
13336938	56	121	0	0	
13337075	57	5	0	0	
13337230	57	121	0	0	
13337239	57	11	0	0	
13337325	56	61	1	0	
13337462	78	121	0	0	
13337545	91	107	0	1	
13337737	64	121	0	0	
13338280	78	119	0	0	
13338373	59	15	0	0	
13339011	54	121	0	0	
13339182	77	37	0	0	
13339207	34	30	0	1	
13339247	30	31	0	0	
13339346	50	107	0	1	
13339527	56	107	0	1	
13339806	58	120	0	0	
13340913	58	23	0	0	
13341117	85	37	0	0	
13341240	88	107	0	1	
13341323	57	14	0	0	
13341566	68	45	1	1	
13341594	59	25	0	1	
13341728	66	61	1	0	
13341920	70	38	0	0	
13342356	67	60	1	0	
13342385	55	1	0	1	
13343012	56	108	0	0	
13343393	86	107	0	1	
13343913	99	24	0	1	
13345346	58	30	0	0	
13345565	91	106	0	1	
13345793	4	32	1	0	
13346358	57	34	0	0	
13346369	58	3	0	0	
13346565	58	31	0	0	
13346954	99	25	0	1	
13347458	61	63	0	1	
13347560	66	120	0	0	
13347613	68	46	1	1	
13348328	57	23	0	0	
13348485	65	121	0	0	
13349770	57	27	0	0	
13349971	57	13	0	0	
13350542	57	9	0	0	
13351373	57	24	0	0	
13351443	55	22	0	1	
13351614	64	60	1	0	
13351630	31	28	0	1	
13351632	31	28	0	1	
13352316	46	73	0	1	
13352418	46	52	0	1	
13352629	57	29	0	0	
13353213	41	63	1	1	
13353214	55	12	0	1	
13353412	49	65	0	0	
13353510	57	25	0	0	
13353600	49	67	0	0	
13354435	57	0	0	0	
13354666	57	26	0	0	
13354857	85	87	0	0	
13354909	46	50	0	1	
13355040	54	121	1	0	
13355623	55	9	0	1	
13355769	57	33	0	0	
13356186	57	60	1	0	
13356459	46	56	0	1	
13356893	57	31	0	0	
13357052	78	38	0	0	
13357751	49	88	0	0	
13358339	65	88	0	1	
13359262	65	46	1	1	
13359805	58	25	0	1	
13361835	108	44	0	1	
13362659	66	121	0	0	
13363219	57	28	0	0	
13363686	57	12	0	0	
13364313	126	22	1	0	
13364314	126	22	1	0	
13364819	36	12	0	1	
13364821	36	12	0	1	
13365517	49	83	0	0	
13365744	40	65	0	1	
13365759	64	121	1	0	
13365760	64	121	1	0	
13366590	12	125	1	1	
13366591	12	125	1	1	
13367291	116	105	1	1	
13367292	116	105	1	1	
13367500	81	38	1	0	
13370042	59	46	1	1	
13370043	59	46	1	1	
13370246	86	107	1	1	
13370247	86	107	1	1	
13371177	56	107	1	1	
13371239	49	84	0	0	
13371740	127	66	1	0	
13371977	46	64	0	1	
13372747	99	25	1	1	
13372992	66	38	1	0	
13372993	66	38	1	0	
13373061	66	121	1	0	
13373277	46	70	0	1	
13373385	49	90	0	0	
13374833	65	121	1	0	
13375092	67	38	1	0	
13375194	57	32	0	0	
13375280	88	107	1	1	
13375282	88	107	1	1	
13375899	112	105	1	1	
13375900	112	105	1	1	
13376189	60	38	1	0	
13376190	60	38	1	0	
13376407	80	38	1	0	
13376451	78	39	0	0	
13376646	121	63	0	1	
13376875	104	53	0	1	
13377323	64	38	1	0	
13377501	60	25	1	1	
13377502	60	25	1	1	
13377507	104	25	1	1	
13377508	104	25	1	1	
13377590	101	102	1	1	
13377661	83	107	1	1	
13378557	28	30	0	0	
13378582	71	38	1	0	
13378864	57	19	0	0	
13378890	113	44	1	1	
13378892	113	44	1	1	
13378916	61	38	1	0	
13378917	61	38	1	0	
13379060	63	107	1	1	
13379259	57	3	0	0	
13379801	49	66	0	0	
13379851	126	103	1	1	
13379853	126	103	1	1	
13380371	58	120	1	0	
13380386	46	81	0	1	
13380516	46	66	0	1	
13380773	80	107	1	1	
13381160	72	107	1	1	
13381161	72	107	1	1	
13381460	47	107	1	1	
13382513	52	47	0	1	
13383279	49	98	0	0	
13383280	49	98	0	0	
13383600	96	74	0	0	
13383793	109	105	1	1	
13384252	46	68	0	1	
13384342	58	25	1	1	
13384550	62	107	1	1	
13384828	59	25	1	1	
13384829	59	25	1	1	
13385368	114	45	1	1	
13385549	35	13	0	1	
13385590	79	107	1	1	
13386468	78	38	1	0	
13386767	49	69	0	0	
13386767	81	107	1	1	
1456322803181808	-1	-1	-1	-1
13386768	81	107	1	1	
13386838	57	121	1	0	
13386868	57	20	0	0	
13387019	67	24	1	1	
13387162	49	86	0	0	
13387312	78	107	1	1	
13387313	78	107	1	1	
13387488	46	69	0	1	
13387626	68	38	1	0	
13388057	66	24	1	1	
13388070	49	89	0	0	
13388097	62	38	1	0	
13388228	57	21	0	0	
13388305	121	104	1	1	
13388584	91	107	1	1	
13388585	91	107	1	1	
13388604	29	30	0	0	
13388621	57	8	0	0	
13389035	73	38	1	0	
13389255	85	107	1	1	
13389447	85	74	0	1	
13389731	117	104	1	1	
13390329	108	43	0	1	
13390703	45	47	0	1	
13391099	57	102	1	1	
13391365	46	72	0	1	
13391423	83	120	1	0	
13391608	84	120	1	0	
13391613	57	30	0	0	
13392605	50	107	1	1	
13393050	46	79	0	1	
13393080	85	120	1	0	
13393081	85	120	1	0	
13393165	86	24	1	1	
13393186	41	86	0	1	
13393585	114	25	1	1	
13394054	126	30	1	0	
13394328	78	120	1	0	
13394329	78	120	1	0	
13394468	78	121	1	0	
13394853	35	104	0	1	
13394864	49	107	1	1	
13395106	46	47	0	1	
13395108	47	47	0	1	
13395600	72	38	1	0	
13395837	70	12	0	0	
13396057	50	61	0	0	
13396127	45	105	0	1	
13396172	87	35	0	0	
13396200	78	24	1	1	
13396251	108	118	1	0	
13396297	57	60	0	0	
13396302	75	107	1	1	
13396311	79	54	0	1	
13396672	121	74	0	1	
13396690	55	14	0	1	
13396767	66	23	0	1	
13397074	66	120	1	0	
13397076	66	120	1	0	
13397148	120	38	1	0	
13397149	120	38	1	0	
13397280	56	121	1	0	
13397346	55	107	1	1	
13397493	96	114	0	0	
13397722	82	107	1	1	
13397870	48	47	0	1	
13398485	70	107	1	1	
13398486	70	107	1	1	
13399325	106	46	0	1	
13399644	87	107	1	1	
13399714	46	51	0	1	
13399783	57	61	0	0	
13400047	102	106	1	1	
13400160	1	126	0	1	
13400185	80	107	1	1	
13400206	16	127	1	1	
13400236	81	107	1	1	
13400707	64	107	1	1	
13400709	64	107	1	1	
13400719	99	106	1	1	
13400900	77	107	1	1	
13400901	77	107	1	1	
13400967	76	107	1	1	
13401011	111	105	1	1	
13401080	100	89	0	1	
13401081	100	89	0	1	
13401541	53	107	1	1	
13401542	53	107	1	1	
13402116	61	107	1	1	
13402118	57	107	1	1	
13402904	117	58	1	0	
13402912	91	106	1	1	
13402989	74	46	0	1	
13402990	74	46	0	1	
13403779	66	37	1	0	
13403851	76	120	1	0	
13403981	84	37	1	0	
13404019	101	106	1	1	
13404234	67	60	0	0	
13404328	95	37	1	0	
13404329	95	37	1	0	
13404491	125	60	0	0	
13404717	83	46	0	1	
13404802	83	18	0	1	
13404807	68	107	1	1	
13404928	60	107	1	1	
13405323	89	106	1	1	
13405565	100	106	1	1	
13405613	51	126	0	0	
13405806	58	14	0	0	
13405865	73	89	0	0	
13405952	74	116	0	0	
13406188	77	121	1	0	
13406391	61	24	1	1	
13406417	46	74	0	1	
13406443	100	46	0	1	
13407108	49	63	1	0	
13407313	46	58	0	1	
13407420	59	38	1	0	
13407445	52	107	1	1	
13407611	62	121	1	0	
13407748	80	24	1	1	
13408083	62	37	1	0	
13408261	92	46	0	1	
13408262	92	46	0	1	
13408263	86	120	1	0	
13408607	63	38	1	0	
13409095	68	113	0	1	
13409261	69	60	0	0	
13409291	80	120	1	0	
13409374	76	36	1	0	
13409666	79	24	1	1	
13409718	59	61	0	0	
13410216	97	106	1	1	
13410660	58	6	0	0	
13410661	56	37	1	0	
13410730	119	104	1	1	
13411379	64	60	0	0	
13411475	107	38	1	0	
13411561	72	120	1	0	
13411917	121	116	1	0	
13411973	68	60	0	0	
13412192	87	24	1	1	
13412267	51	107	1	1	
13412591	126	69	1	1	
13412595	79	107	1	1	
13412652	62	60	0	0	
13412802	60	47	0	1	
13412832	90	46	0	1	
13413007	62	107	1	1	
13413050	68	46	0	1	
13413076	84	107	1	1	
13413078	84	107	1	1	
13413271	126	106	0	1	
13413277	84	106	1	1	
13413283	65	107	1	1	
13413284	59	107	1	1	
13413320	56	24	1	1	
13413466	116	25	1	1	
13413516	68	24	1	1	
13413525	124	54	1	1	
13413608	16	15	0	1	
13413611	93	106	1	1	
13413790	98	106	1	1	
13413879	46	7	0	1	
13413972	87	46	0	1	
13414066	89	46	0	1	
13414105	58	47	0	1	
13414113	69	47	0	1	
13414132	69	46	0	1	
13414224	74	107	1	1	
13414753	126	105	0	1	
13414754	126	105	0	1	
13414834	66	60	0	0	
13414888	106	105	1	1	
13414925	125	106	0	1	
13414926	125	106	0	1	
13415100	112	101	1	1	
13415101	112	101	1	1	
13415168	113	105	1	1	
13415930	109	37	1	0	
13416123	102	49	0	1	
13416417	126	106	1	1	
13416419	126	106	1	1	
13416508	82	46	0	1	
13416552	88	46	0	1	
13416634	71	107	1	1	
13416646	57	25	1	1	
13416675	66	47	0	1	
13416784	125	62	1	1	
13417055	44	47	0	1	
13417186	94	46	0	1	
13417293	85	106	1	1	
13417339	73	120	1	0	
13417478	98	37	1	0	
13417534	63	107	1	1	
13417536	63	107	1	1	
13417928	77	37	1	0	
13418355	70	24	1	1	
13418398	49	93	0	0	
13418574	79	46	0	1	
13418680	85	37	1	0	
13418681	85	37	1	0	
13418712	77	46	0	1	
13418713	77	24	1	1	
13418786	70	105	0	1	
13418831	83	107	1	1	
13418832	83	107	1	1	
13418933	72	107	1	1	
13418983	48	107	1	1	
13419122	100	24	1	1	
13419176	72	10	0	1	
13419371	96	46	0	1	
13419373	96	46	0	1	
13419726	88	37	1	0	
13419727	88	37	1	0	
13419984	67	107	1	1	
13419985	67	107	1	1	
13420003	117	25	1	1	
13420053	76	46	0	1	
13420054	76	46	0	1	
13420073	86	106	1	1	
13420107	54	23	0	1	
13420671	73	107	1	1	
13420691	105	24	1	1	
13420694	104	119	1	0	
13420696	104	119	1	0	
13420888	66	107	1	1	
13421049	64	38	1	0	
13421050	64	38	1	0	
13421252	63	60	0	0	
13421283	81	24	1	1	
13421476	116	117	1	0	
13421690	70	60	0	0	
13421735	65	46	0	1	
13421751	99	46	0	1	
13421752	99	46	0	1	
13421884	49	47	0	1	
13422146	56	61	0	0	
13423004	23	62	0	1	
13423024	95	61	0	0	
13423088	55	60	0	0	
13423167	74	23	1	1	
13423198	102	46	0	1	
13423199	102	46	0	1	
13423371	95	106	1	1	
13423427	69	107	1	1	
13423428	69	107	1	1	
13423463	51	47	0	1	
13423695	59	47	0	1	
13424188	107	72	0	0	
13424348	64	117	0	0	
13424531	91	46	0	1	
13424537	58	107	1	1	
13424538	58	107	1	1	
13424854	86	46	0	1	
13425060	80	46	0	1	
13425351	71	46	0	1	
13426114	74	37	1	0	
13426196	88	60	0	0	
13426204	64	24	1	1	
13426239	71	60	0	0	
13426354	52	53	0	1	
13426483	116	46	0	1	
13426484	116	46	0	1	
13426712	96	106	1	1	
13426888	108	59	0	0	
13427207	86	107	1	1	
13427363	67	37	1	0	
13427364	67	37	1	0	
13427486	67	121	1	0	
13427967	46	67	0	1	
13428112	110	59	0	0	
13428251	99	24	1	1	
13428252	99	24	1	1	
13428551	118	104	1	1	
13428552	118	104	1	1	
13428712	61	47	0	1	
13428964	46	54	0	1	
13428977	76	37	1	0	
13428988	58	61	0	0	
13429200	75	107	1	1	
13429226	68	107	1	1	
13429320	75	46	0	1	
13429624	99	106	1	1	
13430428	55	13	0	1	
13430480	119	105	0	0	
13430484	90	106	1	1	
13430549	52	107	1	1	
13430589	84	60	0	0	
13430781	15	115	0	1	
13431475	66	24	1	1	
13431867	58	46	0	1	
13431941	107	105	1	1	
13432018	57	35	0	0	
13432088	78	46	0	1	
13432089	78	46	0	1	
13432169	49	76	0	0	
13432653	72	37	1	0	
13432867	88	120	1	0	
13432951	105	118	1	0	
13433219	103	37	1	0	
13433419	105	80	0	1	
13434412	51	48	0	1	
13434748	68	120	1	0	
13434807	108	46	0	1	
13434808	108	46	0	1	
13435023	65	24	1	1	
13435076	72	46	0	1	
13435868	112	58	0	0	
13436009	59	46	0	1	
13436247	55	24	1	1	
13436350	72	23	1	1	
13436540	77	36	1	0	
13436645	51	120	1	0	
13436647	51	120	1	0	
13436890	110	105	1	1	
13436941	69	120	1	0	
13437015	106	28	0	1	
13437016	106	28	0	1	
13437117	78	118	0	0	
13437134	55	46	0	1	
13437351	57	107	1	1	
13437352	57	107	1	1	
13437491	103	25	1	1	
13437492	103	25	1	1	
13437681	93	24	1	1	
13437713	115	73	0	1	
13437740	117	46	0	1	
13437741	117	46	0	1	
13437787	107	119	1	0	
13437787	65	107	1	1	
13437789	99	38	1	0	
13438725	106	118	1	0	
13438814	87	106	1	1	
13439068	104	37	1	0	
13439300	109	25	1	1	
13439302	109	25	1	1	
13439316	126	105	1	1	
13439317	126	105	1	1	
13439361	88	24	1	1	
13439500	109	105	1	1	
13439619	66	67	0	0	
13439779	107	37	1	0	
13440085	42	37	0	0	
13440857	46	63	0	1	
13440983	73	36	1	0	
13441048	93	72	0	0	
13441071	71	23	1	1	
13441430	60	60	0	0	
13441452	125	106	1	1	
13441454	125	106	1	1	
13441658	104	59	0	0	
13441770	101	119	1	0	
13441846	82	24	1	1	
13441847	82	24	1	1	
13442172	115	37	1	0	
13442352	108	105	1	1	
13442458	100	52	0	1	
13442960	46	71	0	1	
13443115	46	80	0	1	
13443352	48	63	1	0	
13443437	58	60	0	0	
13443615	97	106	1	1	
13443616	97	106	1	1	
13444113	106	59	0	0	
13444390	106	37	1	0	
13444436	111	59	0	0	
13444445	64	120	1	0	
13444503	106	38	1	0	
13444593	106	24	1	1	
13444678	76	107	1	1	
13444679	76	107	1	1	
13444830	78	24	1	1	
13445063	91	119	1	0	
13445064	91	119	1	0	
13445283	67	120	1	0	
13446022	54	47	0	1	
13446054	120	104	1	1	
13446144	73	46	0	1	
13446536	49	73	0	0	
13446915	78	60	0	0	
13447116	63	46	0	1	
13447193	108	60	0	0	
13447346	54	107	1	1	
13447509	110	118	1	0	
13447510	110	118	1	0	
13447514	97	115	0	0	
13448318	56	60	0	0	
13448369	111	25	1	1	
13448502	65	38	1	0	
13448740	82	106	1	1	
13448859	83	24	1	1	
13448939	50	72	0	0	
13449003	72	127	0	1	
13449026	49	87	0	0	
13449333	54	0	0	1	
13449345	53	93	0	1	
13449458	113	122	0	1	
13450009	53	23	0	1	
13451411	60	107	1	1	
13451412	60	107	1	1	
13451457	99	59	0	0	
13451460	113	103	0	1	
13451657	59	37	1	0	
13451667	89	24	1	1	
13451743	108	42	0	1	
13451977	74	120	1	0	
13451992	70	37	1	0	
13452087	88	106	1	1	
13452225	115	117	1	0	
13452250	109	60	0	0	
13452354	121	38	1	0	
13452370	64	37	1	0	
13452746	60	121	1	0	
13452747	60	121	1	0	
13452976	80	37	1	0	
13452977	80	37	1	0	
13453064	57	34	0	0	
13453094	75	24	1	1	
13453144	75	118	0	1	
13453153	55	47	0	1	
13453853	98	46	0	1	
13453854	98	46	0	1	
13454060	72	60	0	0	
13454488	101	46	0	1	
13454504	102	37	1	0	
13454766	50	96	0	0	
13454849	54	1	0	1	
13454965	97	105	1	1	
13454966	97	105	1	1	
13455138	78	97	0	1	
13455217	66	38	1	0	
13455315	111	82	0	1	
13456613	95	104	0	1	
13456670	58	16	0	0	
13456827	127	33	0	1	
13456828	127	33	0	1	
13457107	57	24	1	1	
13457158	109	17	0	1	
13457235	95	24	1	1	
13457236	95	24	1	1	
13457241	67	24	1	1	
13458010	81	24	0	0	
13458101	57	4	0	0	
13458129	104	24	1	1	
13458183	121	46	0	1	
13458739	85	46	0	1	
13458980	95	36	1	0	
13459034	79	60	0	0	
13459202	81	60	0	0	
13459297	46	7	0	0	
13459561	84	46	0	1	
13459685	13	14	0	1	
13459796	58	37	1	0	
13460588	115	46	0	1	
13460899	69	24	1	1	
13460987	55	6	0	1	
13461004	54	6	0	1	
13461034	55	17	0	1	
13461061	45	106	1	1	
13461724	79	24	1	1	
13462215	115	25	1	1	
13462217	115	25	1	1	
13462238	56	107	1	1	
13462310	62	24	1	1	
13462312	62	24	1	1	
13462341	75	120	1	0	
13462564	107	59	0	0	
13462968	87	37	1	0	
13463087	102	59	0	0	
13463142	63	37	1	0	
13463169	63	25	1	1	
13463281	113	46	0	1	
13463635	54	2	0	1	
13463867	15	14	0	1	
13464737	54	5	0	1	
13464777	54	12	0	1	
13465194	55	107	1	1	
13465254	103	59	0	0	
13465966	81	106	1	1	
13466129	49	68	0	0	
13466187	49	60	0	0	
13466548	50	83	0	0	
13467323	66	2	0	0	
13467680	61	46	0	1	
13467815	54	4	0	1	
13468083	105	59	0	0	
13468085	105	59	0	0	
13468278	124	103	1	1	
13468457	96	37	1	0	
